"routeid","vehicleid","t1","lon1","lat1","t2","lon2","lat2","bear","tdiff"
1054553,39174,2017-07-21 04:39:51,24.0521066,49.7968716,2017-07-21 04:40:51,24.0576783,49.79347,133.401338462022,60
1054553,39174,2017-07-21 04:40:51,24.0576783,49.79347,2017-07-21 04:41:51,24.0585533,49.7910533,166.84385684277,60
1054553,39174,2017-07-21 04:41:51,24.0585533,49.7910533,2017-07-21 04:42:51,24.0587766,49.785485,178.516834331189,60
1054553,39174,2017-07-21 04:42:51,24.0587766,49.785485,2017-07-21 04:43:51,24.0587766,49.785485,0,60
1054553,39174,2017-07-21 04:43:51,24.0587766,49.785485,2017-07-21 04:44:50,24.0587766,49.785485,0,59
1054553,39174,2017-07-21 04:44:50,24.0587766,49.785485,2017-07-21 04:45:51,24.0587766,49.785485,0,61
1054553,39174,2017-07-21 04:45:51,24.0587766,49.785485,2017-07-21 04:46:51,24.0593866,49.7852916,116.1532240358,60
1054553,39174,2017-07-21 04:46:51,24.0593866,49.7852916,2017-07-21 04:47:51,24.0593783,49.7853833,356.655458667911,60
1054553,39174,2017-07-21 04:47:51,24.0593783,49.7853833,2017-07-21 04:48:51,24.05912,49.7908616,358.256520428479,60
1054553,39174,2017-07-21 04:48:51,24.05912,49.7908616,2017-07-21 04:49:51,24.058075,49.7941633,348.452596998223,60
1054553,39174,2017-07-21 04:49:51,24.058075,49.7941633,2017-07-21 04:50:51,24.0512783,49.7977033,308.901442642379,60
1054553,39174,2017-07-21 04:50:51,24.0512783,49.7977033,2017-07-21 04:51:51,24.0482933,49.7992416,308.604665120092,60
1054553,39174,2017-07-21 04:51:51,24.0482933,49.7992416,2017-07-21 04:52:51,24.0465666,49.802725,342.258954691209,60
1054553,39175,2017-07-22 23:50:38,23.9988199,49.838055,2017-07-22 23:51:38,24.0017299,49.83687,122.266562299323,60
1054553,39175,2017-07-22 23:51:38,24.0017299,49.83687,2017-07-22 23:52:38,24.0043633,49.8373216,75.1091210876258,60
1054553,39175,2017-07-22 23:52:38,24.0043633,49.8373216,2017-07-22 23:53:38,24.0060416,49.8378933,62.1579806455809,60
1054553,39175,2017-07-22 23:53:38,24.0060416,49.8378933,2017-07-22 23:54:38,24.0114183,49.840035,58.2974354496218,60
1054553,39175,2017-07-22 23:54:38,24.0114183,49.840035,2017-07-22 23:55:38,24.0153766,49.8415,60.1474946763534,60
1054553,39175,2017-07-22 23:55:38,24.0153766,49.8415,2017-07-22 23:56:38,24.015725,49.84158,70.4013471206773,60
1054553,39175,2017-07-22 23:56:38,24.015725,49.84158,2017-07-22 23:57:38,24.02004,49.842885,64.8733875108203,60
1054553,39175,2017-07-22 23:57:38,24.02004,49.842885,2017-07-22 23:58:38,24.0227366,49.8431733,80.5857761327524,60
1054553,39175,2017-07-22 23:58:38,24.0227366,49.8431733,2017-07-22 23:59:38,24.025415,49.84448,52.8903820937274,60
1054553,39175,2017-07-23 00:03:38,24.0254583,49.8446799,2017-07-23 00:04:38,24.0257033,49.8440166,166.602203834976,60
1054553,39175,2017-07-23 00:04:38,24.0257033,49.8440166,2017-07-23 00:05:38,24.0257033,49.8440166,0,60
1054553,39175,2017-07-23 00:05:38,24.0257033,49.8440166,2017-07-23 00:06:38,24.027285,49.8414416,158.389690696521,60
1054553,39175,2017-07-23 00:06:38,24.027285,49.8414416,2017-07-23 00:07:38,24.02823,49.8400816,155.861510045737,60
1054553,39175,2017-07-23 00:07:38,24.02823,49.8400816,2017-07-23 00:08:38,24.0282966,49.8400216,144.402416899315,60
1054553,39175,2017-07-23 00:08:38,24.0282966,49.8400216,2017-07-23 00:09:38,24.0324833,49.8391116,108.623295239046,60
1054553,39175,2017-07-23 00:09:38,24.0324833,49.8391116,2017-07-23 00:10:38,24.0326433,49.839085,104.45480770148,60
1054553,39175,2017-07-23 00:14:38,24.0354199,49.8340633,2017-07-23 00:15:38,24.035065,49.8329499,191.618215951242,60
1054553,39175,2017-07-23 00:15:38,24.035065,49.8329499,2017-07-23 00:16:38,24.0323733,49.82956,207.121882670907,60
1054553,39175,2017-07-23 00:16:38,24.0323733,49.82956,2017-07-23 00:17:38,24.0337266,49.8268033,162.427574903215,60
1054553,39175,2017-07-23 00:17:38,24.0337266,49.8268033,2017-07-23 00:18:38,24.033465,49.8247933,184.799458282172,60
1054553,39175,2017-07-23 00:18:38,24.033465,49.8247933,2017-07-23 00:19:38,24.03057,49.821975,213.533683368302,60
1054553,39175,2017-07-23 00:19:38,24.03057,49.821975,2017-07-23 00:20:38,24.0254483,49.81842,222.91018525635,60
1054553,39175,2017-07-23 00:20:38,24.0254483,49.81842,2017-07-23 00:21:38,24.0261083,49.8168066,165.214075226567,60
1054553,39175,2017-07-23 00:21:38,24.0261083,49.8168066,2017-07-23 00:22:38,24.0288483,49.81602,113.984237073839,60
1054553,39175,2017-07-23 00:22:38,24.0288483,49.81602,2017-07-23 00:23:38,24.0357183,49.81383,116.288138984491,60
1054553,39175,2017-07-23 00:23:38,24.0357183,49.81383,2017-07-23 00:24:38,24.0396533,49.8124083,119.243112158917,60
1054553,39175,2017-07-23 00:24:38,24.0396533,49.8124083,2017-07-23 00:25:38,24.04613,49.8100583,119.345390316683,60
1054553,39175,2017-07-23 00:25:38,24.04613,49.8100583,2017-07-23 00:26:38,24.04624,49.8043133,179.29200160968,60
1054553,39175,2017-07-23 00:26:38,24.04624,49.8043133,2017-07-23 00:27:38,24.0494383,49.79816,161.453159513175,60
1054553,39175,2017-07-23 00:27:38,24.0494383,49.79816,2017-07-23 00:28:38,24.0510666,49.7973516,127.564612018332,60
1054553,39175,2017-07-23 00:28:38,24.0510666,49.7973516,2017-07-23 00:29:38,24.0540333,49.7958316,128.438876580066,60
1054553,39175,2017-07-23 00:29:38,24.0540333,49.7958316,2017-07-23 00:30:42,24.0583133,49.7918499,145.241500563682,64
1054553,39175,2017-07-23 00:30:42,24.0583133,49.7918499,2017-07-23 00:31:38,24.05871,49.7886733,175.390504853148,56
1054553,39175,2017-07-23 00:31:38,24.05871,49.7886733,2017-07-23 00:32:38,24.058825,49.78539,178.70450815099,60
1054553,39175,2017-07-23 00:37:38,24.0594266,49.7855716,2017-07-23 00:38:38,24.0593083,49.789355,358.843543317505,60
1054553,39175,2017-07-23 00:38:38,24.0593083,49.789355,2017-07-23 00:39:38,24.0577133,49.794655,349.006240994868,60
1054553,39175,2017-07-23 00:39:38,24.0577133,49.794655,2017-07-23 00:40:38,24.0535466,49.7966216,306.1746507353,60
1054553,39175,2017-07-23 00:40:38,24.0535466,49.7966216,2017-07-23 00:41:38,24.0475533,49.800105,312.003432554085,60
1054553,39175,2017-07-23 00:41:38,24.0475533,49.800105,2017-07-23 00:42:38,24.0468483,49.806525,355.946218767051,60
1054553,39175,2017-07-23 00:42:38,24.0468483,49.806525,2017-07-23 00:43:38,24.044635,49.8108083,341.559045374475,60
1054553,39175,2017-07-23 00:43:38,24.044635,49.8108083,2017-07-23 00:44:38,24.0422266,49.8123683,315.108584146556,60
1054553,39175,2017-07-23 00:44:38,24.0422266,49.8123683,2017-07-23 00:45:38,24.04164,49.8136933,344.056741445157,60
1054553,39175,2017-07-23 00:45:38,24.04164,49.8136933,2017-07-23 00:46:38,24.0353133,49.8141766,276.75395540037,60
1054553,39175,2017-07-23 00:46:38,24.0353133,49.8141766,2017-07-23 00:47:37,24.02776,49.8164566,295.073459924397,59
1054553,39175,2017-07-23 00:47:37,24.02776,49.8164566,2017-07-23 00:48:38,24.0267183,49.8197733,348.544671711618,61
1054553,39175,2017-07-23 00:48:38,24.0267183,49.8197733,2017-07-23 00:49:38,24.0310283,49.8219883,51.4590860588417,60
1054553,39175,2017-07-23 00:49:38,24.0310283,49.8219883,2017-07-23 00:50:37,24.0334133,49.8253883,24.3481250159864,59
1054553,39175,2017-07-23 00:50:37,24.0334133,49.8253883,2017-07-23 00:51:37,24.0338933,49.8285666,5.56431758885045,60
1054553,39175,2017-07-23 00:51:37,24.0338933,49.8285666,2017-07-23 00:52:37,24.0346716,49.831925,8.50186527535823,60
1054553,39175,2017-07-23 00:52:37,24.0346716,49.831925,2017-07-23 00:53:37,24.0349883,49.8352916,3.4721466482832,60
1054553,39175,2017-07-23 00:53:37,24.0349883,49.8352916,2017-07-23 00:54:37,24.035005,49.8360399,0.82466521458945,60
1054553,39175,2017-07-23 01:04:38,24.015515,49.8416016,2017-07-23 01:05:38,24.012065,49.84024,238.53594572135,60
1054553,39175,2017-07-23 01:05:38,24.012065,49.84024,2017-07-23 01:06:38,24.0054516,49.8376983,239.21134236687,60
1054553,39175,2017-07-23 01:06:38,24.0054516,49.8376983,2017-07-23 01:07:38,24.0021466,49.8372416,257.908266278655,60
1054553,39175,2017-07-23 01:07:38,24.0021466,49.8372416,2017-07-23 01:08:37,24.0010933,49.837415,284.319356131231,59
1054553,39175,2017-07-23 01:08:37,24.0010933,49.837415,2017-07-23 01:09:38,23.998195,49.8384866,299.825632144676,61
1054553,39175,2017-07-23 01:09:38,23.998195,49.8384866,2017-07-23 01:10:37,23.9947983,49.8396966,298.915191468182,59
1054553,39175,2017-07-23 01:10:37,23.9947983,49.8396966,2017-07-23 01:11:37,23.9945099,49.838605,189.669959099963,60
1054553,39175,2017-07-23 01:11:37,23.9945099,49.838605,2017-07-23 01:12:38,23.9945099,49.838605,0,61
1054553,39175,2017-07-23 01:12:38,23.9945099,49.838605,2017-07-23 01:13:38,23.9945099,49.838605,0,60
1054553,39175,2017-07-23 01:13:38,23.9945099,49.838605,2017-07-23 01:14:38,23.9945099,49.838605,0,60
1054553,39175,2017-07-23 01:14:38,23.9945099,49.838605,2017-07-23 01:15:37,23.9945099,49.838605,0,59
1054553,39175,2017-07-23 01:17:38,23.9955816,49.83888,2017-07-23 01:18:38,23.9955816,49.83888,0,60
1054553,39175,2017-07-23 01:18:38,23.9955816,49.83888,2017-07-23 01:19:37,23.9955816,49.83888,0,59
1054553,39175,2017-07-23 01:19:37,23.9955816,49.83888,2017-07-23 01:20:37,23.9974083,49.83854,106.097267353629,60
1054553,39175,2017-07-23 01:20:37,23.9974083,49.83854,2017-07-23 01:21:37,24.000295,49.8375,119.186860135238,60
1054553,39175,2017-07-23 01:21:37,24.000295,49.8375,2017-07-23 01:22:37,24.0043366,49.8372433,95.6227075877168,60
1054553,39175,2017-07-23 01:22:37,24.0043366,49.8372433,2017-07-23 01:23:38,24.0056666,49.8376966,62.1453496954902,61
1054553,39175,2017-07-23 01:23:38,24.0056666,49.8376966,2017-07-23 01:24:37,24.0122783,49.8402183,59.3985103709355,59
1054553,39175,2017-07-23 01:24:37,24.0122783,49.8402183,2017-07-23 01:25:37,24.01652,49.8418916,58.5444816650316,60
1054553,39175,2017-07-23 01:25:37,24.01652,49.8418916,2017-07-23 01:26:38,24.0214616,49.8431683,68.1659654077778,61
1054553,39175,2017-07-23 01:26:38,24.0214616,49.8431683,2017-07-23 01:27:37,24.025595,49.844465,64.0568080431779,59
1054553,39175,2017-07-23 01:32:38,24.0257116,49.8440316,2017-07-23 01:33:38,24.0257116,49.8440316,0,60
1054553,39175,2017-07-23 01:33:38,24.0257116,49.8440316,2017-07-23 01:34:38,24.0268583,49.8420216,159.800756962148,60
1054553,39175,2017-07-23 01:34:38,24.0268583,49.8420216,2017-07-23 01:35:37,24.0278333,49.8404933,157.636007783269,59
1054553,39175,2017-07-23 01:35:37,24.0278333,49.8404933,2017-07-23 01:36:37,24.028175,49.840045,153.822669041338,60
1054553,39175,2017-07-23 01:36:37,24.028175,49.840045,2017-07-23 01:37:37,24.0295583,49.8392849,130.430664710567,60
1054553,39175,2017-07-23 01:37:37,24.0295583,49.8392849,2017-07-23 01:38:38,24.0320366,49.8392266,92.0880094764738,61
1054553,39175,2017-07-23 01:38:38,24.0320366,49.8392266,2017-07-23 01:39:37,24.0326383,49.8392483,86.7991457913268,59
1054553,39175,2017-07-23 01:43:38,24.034885,49.8319666,2017-07-23 01:44:37,24.0338516,49.828505,190.90039901276,59
1054553,39175,2017-07-23 01:44:37,24.0338516,49.828505,2017-07-23 01:45:37,24.0334783,49.8261616,185.8673968595,60
1054553,39175,2017-07-23 01:45:37,24.0334783,49.8261616,2017-07-23 01:46:37,24.033385,49.823215,181.170259466484,60
1054553,39175,2017-07-23 01:46:37,24.033385,49.823215,2017-07-23 01:47:37,24.0289883,49.82175,242.686701761787,60
1054553,39175,2017-07-23 01:47:37,24.0289883,49.82175,2017-07-23 01:48:37,24.0261216,49.8192616,216.623361667303,60
1054553,39175,2017-07-23 01:48:37,24.0261216,49.8192616,2017-07-23 01:49:37,24.0274933,49.8164483,162.536204605513,60
1054553,39175,2017-07-23 01:49:37,24.0274933,49.8164483,2017-07-23 01:50:37,24.03447,49.8143033,115.474341415759,60
1054553,39175,2017-07-23 01:50:37,24.03447,49.8143033,2017-07-23 01:51:37,24.0386533,49.8128633,118.076303877896,60
1054553,39175,2017-07-23 01:51:37,24.0386533,49.8128633,2017-07-23 01:52:37,24.0451333,49.8106066,118.352373972534,60
1054553,39175,2017-07-23 01:52:37,24.0451333,49.8106066,2017-07-23 01:53:37,24.04654,49.8089366,151.471752199695,60
1054553,39175,2017-07-23 01:53:37,24.04654,49.8089366,2017-07-23 01:54:37,24.0462633,49.8020166,181.478355956517,60
1054553,39175,2017-07-23 01:54:37,24.0462633,49.8020166,2017-07-23 01:55:37,24.0494716,49.7982033,151.494548309219,60
1054553,39175,2017-07-23 01:55:37,24.0494716,49.7982033,2017-07-23 01:56:37,24.0519383,49.796935,128.538327695281,60
1054553,39175,2017-07-23 01:56:37,24.0519383,49.796935,2017-07-23 01:57:37,24.0574566,49.793755,131.753624618882,60
1054553,39175,2017-07-23 01:57:37,24.0574566,49.793755,2017-07-23 01:58:37,24.0586633,49.7908583,164.947341525169,60
1054553,39175,2017-07-23 01:58:37,24.0586633,49.7908583,2017-07-23 01:59:37,24.0587616,49.7864916,179.167314246192,60
1054553,39175,2017-07-23 01:59:37,24.0587616,49.7864916,2017-07-23 02:00:37,24.0588916,49.7853616,175.751948210418,60
1054553,39175,2017-07-23 02:00:37,24.0588916,49.7853616,2017-07-23 02:01:37,24.0589166,49.7844366,179.000266676535,60
1054553,39175,2017-07-23 02:01:37,24.0589166,49.7844366,2017-07-23 02:02:37,24.0589166,49.7844366,0,60
1054553,39175,2017-07-23 02:02:37,24.0589166,49.7844366,2017-07-23 02:03:37,24.0589166,49.7844366,0,60
1054553,39175,2017-07-23 02:03:37,24.0589166,49.7844366,2017-07-23 02:04:38,24.0588716,49.7840016,183.821312266399,61
1054553,39175,2017-07-23 02:04:38,24.0588716,49.7840016,2017-07-23 02:05:37,24.0599416,49.784635,47.4842521470905,59
1054553,39175,2017-07-23 02:05:37,24.0599416,49.784635,2017-07-23 02:06:37,24.05989,49.7855149,357.831650550026,60
1054553,39175,2017-07-23 02:06:37,24.05989,49.7855149,2017-07-23 02:07:37,24.059175,49.7895683,353.503142148238,60
1054553,39175,2017-07-23 02:07:37,24.059175,49.7895683,2017-07-23 02:08:37,24.0577033,49.7946333,349.376671711465,60
1054553,39175,2017-07-23 02:08:37,24.0577033,49.7946333,2017-07-23 02:09:37,24.05695,49.7950166,308.246763867836,60
1054553,39175,2017-07-23 02:09:37,24.05695,49.7950166,2017-07-23 02:10:37,24.051525,49.7976516,306.961866591524,60
1054553,39175,2017-07-23 02:10:37,24.051525,49.7976516,2017-07-23 02:11:37,24.0474933,49.800095,313.197193088004,60
1054553,39175,2017-07-23 02:11:37,24.0474933,49.800095,2017-07-23 02:12:38,24.0464566,49.8033,348.207879264658,61
1054553,39175,2017-07-23 02:12:38,24.0464566,49.8033,2017-07-23 02:13:37,24.046575,49.810085,0.645183759417869,59
1054553,39175,2017-07-23 02:13:37,24.046575,49.810085,2017-07-23 02:14:37,24.0423133,49.8124333,310.495440720069,60
1054553,39175,2017-07-23 02:14:37,24.0423133,49.8124333,2017-07-23 02:15:37,24.0395716,49.813655,304.627989531467,60
1054553,39175,2017-07-23 02:15:37,24.0395716,49.813655,2017-07-23 02:16:37,24.0324366,49.8150166,286.478008672937,60
1054553,39175,2017-07-23 02:16:37,24.0324366,49.8150166,2017-07-23 02:17:38,24.0281216,49.8162866,294.521145377813,61
1054553,39175,2017-07-23 02:17:38,24.0281216,49.8162866,2017-07-23 02:18:37,24.0267933,49.8198416,346.446246602917,59
1054553,39175,2017-07-23 02:18:37,24.0267933,49.8198416,2017-07-23 02:19:37,24.0288066,49.8215716,36.8997263944292,60
1054553,39175,2017-07-23 02:19:37,24.0288066,49.8215716,2017-07-23 02:20:37,24.0334116,49.8246266,44.1987874476083,60
1054553,39175,2017-07-23 02:20:37,24.0334116,49.8246266,2017-07-23 02:21:37,24.0343016,49.8266483,15.8539523543172,60
1054553,39175,2017-07-23 02:21:37,24.0343016,49.8266483,2017-07-23 02:22:37,24.0330366,49.8291666,342.04601631781,60
1054553,39175,2017-07-23 02:22:37,24.0330366,49.8291666,2017-07-23 02:23:37,24.0354766,49.8341883,17.4009456506079,60
1054553,39175,2017-07-23 02:23:37,24.0354766,49.8341883,2017-07-23 02:24:37,24.0340333,49.836695,339.62718958057,60
1054553,39175,2017-07-23 02:30:45,24.0244466,49.8440749,2017-07-23 02:31:37,24.0231566,49.8433883,230.465885416675,52
1054553,39175,2017-07-23 02:31:37,24.0231566,49.8433883,2017-07-23 02:32:38,24.0157183,49.8430216,265.631286739177,61
1054553,39175,2017-07-23 02:32:38,24.0157183,49.8430216,2017-07-23 02:33:38,24.0095933,49.8391816,225.811858643299,60
1054553,39175,2017-07-23 02:33:38,24.0095933,49.8391816,2017-07-23 02:34:37,24.0039366,49.8372116,241.633976759843,59
1054553,39175,2017-07-23 02:34:37,24.0039366,49.8372116,2017-07-23 02:35:37,23.9983966,49.838365,287.892506766785,60
1054553,39175,2017-07-23 02:35:37,23.9983966,49.838365,2017-07-23 02:36:37,23.9964066,49.8391166,300.35472359607,60
1054553,39175,2017-07-23 02:36:37,23.9964066,49.8391166,2017-07-23 02:37:37,23.9947433,49.83968,297.709492268025,60
1054553,39175,2017-07-23 02:37:37,23.9947433,49.83968,2017-07-23 02:38:37,23.9945816,49.8385916,185.473205319283,60
1054553,39175,2017-07-23 02:38:37,23.9945816,49.8385916,2017-07-23 02:39:37,23.9945816,49.8385916,0,60
1054553,39175,2017-07-23 02:39:37,23.9945816,49.8385916,2017-07-23 02:40:37,23.9945816,49.8385916,0,60
1054553,39175,2017-07-23 02:40:37,23.9945816,49.8385916,2017-07-23 02:41:37,23.9945816,49.8385916,0,60
1054553,39175,2017-07-23 02:41:37,23.9945816,49.8385916,2017-07-23 02:42:37,23.9945816,49.8385916,0,60
1054553,39175,2017-07-23 02:48:37,23.9955866,49.8388666,2017-07-23 02:49:37,23.9995116,49.8377583,113.643176830095,60
1054553,39175,2017-07-23 02:49:37,23.9995116,49.8377583,2017-07-23 02:50:37,24.0042383,49.8371433,101.403786236614,60
1054553,39175,2017-07-23 02:50:37,24.0042383,49.8371433,2017-07-23 02:51:37,24.00966,49.8392866,58.4918512111355,60
1054553,39175,2017-07-23 02:51:37,24.00966,49.8392866,2017-07-23 02:52:37,24.00966,49.8392866,0,60
1054553,39175,2017-07-23 02:52:37,24.00966,49.8392866,2017-07-23 02:53:37,24.0152416,49.8413783,59.8379097218735,60
1054553,39175,2017-07-23 02:53:37,24.0152416,49.8413783,2017-07-23 02:54:37,24.021595,49.8430783,67.4635168061313,60
1054553,39175,2017-07-23 02:54:37,24.021595,49.8430783,2017-07-23 02:55:37,24.0251666,49.8442983,62.0889338180945,60
1054553,39175,2017-07-23 03:01:37,24.0255933,49.8441383,2017-07-23 03:02:37,24.0278133,49.840705,157.363382959707,60
1054553,39175,2017-07-23 03:02:37,24.0278133,49.840705,2017-07-23 03:03:37,24.028145,49.840335,149.965102632421,60
1054553,39175,2017-07-23 03:03:37,24.028145,49.840335,2017-07-23 03:04:37,24.032625,49.8391866,111.674621201265,60
1054553,39175,2017-07-23 03:04:37,24.032625,49.8391866,2017-07-23 03:05:37,24.032625,49.8391866,0,60
1054553,39175,2017-07-23 03:09:37,24.03407,49.831185,2017-07-23 03:10:37,24.0337266,49.8281083,184.118173146375,60
1054553,39175,2017-07-23 03:10:37,24.0337266,49.8281083,2017-07-23 03:11:37,24.0333833,49.82429,183.319631844354,60
1054553,39175,2017-07-23 03:11:37,24.0333833,49.82429,2017-07-23 03:12:38,24.0289033,49.821725,228.413988194217,61
1054553,39175,2017-07-23 03:12:38,24.0289033,49.821725,2017-07-23 03:13:37,24.026715,49.8197833,216.022497669906,59
1054553,39175,2017-07-23 03:13:37,24.026715,49.8197833,2017-07-23 03:14:37,24.0281316,49.8162633,165.443311950535,60
1054553,39175,2017-07-23 03:14:37,24.0281316,49.8162633,2017-07-23 03:15:37,24.033435,49.8146266,115.558999407666,60
1054553,39175,2017-07-23 03:15:37,24.033435,49.8146266,2017-07-23 03:16:37,24.04166,49.81172,118.703990484325,60
1054553,39175,2017-07-23 03:16:37,24.04166,49.81172,2017-07-23 03:17:37,24.0454833,49.8104299,117.603495830736,60
1054553,39175,2017-07-23 03:17:37,24.0454833,49.8104299,2017-07-23 03:18:37,24.046595,49.806855,168.651934187111,60
1054553,39175,2017-07-23 03:18:37,24.046595,49.806855,2017-07-23 03:19:37,24.047685,49.7992083,174.743106153256,60
1054553,39175,2017-07-23 03:19:37,24.047685,49.7992083,2017-07-23 03:20:37,24.0499883,49.7979733,129.715002509075,60
1054553,39175,2017-07-23 03:20:37,24.0499883,49.7979733,2017-07-23 03:21:37,24.056105,49.7947316,129.384435403609,60
1054553,39175,2017-07-23 03:21:37,24.056105,49.7947316,2017-07-23 03:22:37,24.0582633,49.7919016,153.786936691298,60
1054553,39175,2017-07-23 03:22:37,24.0582633,49.7919016,2017-07-23 03:23:37,24.0587383,49.7870366,176.39302398055,60
1054553,39175,2017-07-23 03:23:37,24.0587383,49.7870366,2017-07-23 03:24:37,24.058765,49.7853833,179.402599832759,60
1054553,39175,2017-07-23 03:24:37,24.058765,49.7853833,2017-07-23 03:25:37,24.058765,49.7853833,0,60
1054553,39175,2017-07-23 03:25:37,24.058765,49.7853833,2017-07-23 03:26:37,24.058765,49.7853833,0,60
1054553,39175,2017-07-23 03:26:37,24.058765,49.7853833,2017-07-23 03:27:37,24.058765,49.7853833,0,60
1054553,39175,2017-07-23 03:27:37,24.058765,49.7853833,2017-07-23 03:28:37,24.058765,49.7853833,0,60
1054553,39175,2017-07-23 03:31:38,24.0589516,49.7842266,2017-07-23 03:32:37,24.0599083,49.7845683,61.0494203021012,59
1054553,39175,2017-07-23 03:32:37,24.0599083,49.7845683,2017-07-23 03:33:37,24.0593066,49.7879566,353.459600997297,60
1054553,39175,2017-07-23 03:33:37,24.0593066,49.7879566,2017-07-23 03:34:37,24.05912,49.7912783,357.923033201479,60
1054553,39175,2017-07-23 03:34:37,24.05912,49.7912783,2017-07-23 03:35:38,24.057765,49.7945149,344.877059251193,61
1054553,39175,2017-07-23 03:35:38,24.057765,49.7945149,2017-07-23 03:36:37,24.0536133,49.7965133,306.712486925403,59
1054553,39175,2017-07-23 03:36:37,24.0536133,49.7965133,2017-07-23 03:37:37,24.0510366,49.797855,308.893230473327,60
1054553,39175,2017-07-23 03:37:37,24.0510366,49.797855,2017-07-23 03:38:37,24.04824,49.7993883,310.345926200237,60
1054553,39175,2017-07-23 03:38:37,24.04824,49.7993883,2017-07-23 03:39:37,24.046755,49.8060199,351.776674756387,60
1054553,39175,2017-07-23 03:39:37,24.046755,49.8060199,2017-07-23 03:40:38,24.043095,49.8112216,335.579854391607,61
1054553,39175,2017-07-23 03:40:38,24.043095,49.8112216,2017-07-23 03:41:37,24.043295,49.813755,2.91620437869162,59
1054553,39175,2017-07-23 03:41:37,24.043295,49.813755,2017-07-23 03:42:37,24.0400833,49.8136816,267.972808459049,60
1054553,39175,2017-07-23 03:42:37,24.0400833,49.8136816,2017-07-23 03:43:37,24.0349233,49.814255,279.77319628618,60
1054553,39175,2017-07-23 03:43:37,24.0349233,49.814255,2017-07-23 03:44:38,24.0259566,49.8170383,295.693809327046,61
1054553,39175,2017-07-23 03:44:38,24.0259566,49.8170383,2017-07-23 03:45:37,24.0279616,49.82091,18.475045523527,59
1054553,39175,2017-07-23 03:45:37,24.0279616,49.82091,2017-07-23 03:46:37,24.0324783,49.822155,66.8640851546431,60
1054553,39175,2017-07-23 03:46:37,24.0324783,49.822155,2017-07-23 03:47:37,24.034035,49.8272766,11.0935128144777,60
1054553,39175,2017-07-23 03:47:37,24.034035,49.8272766,2017-07-23 03:48:37,24.0324816,49.8296816,337.381118900194,60
1054553,39175,2017-07-23 03:48:37,24.0324816,49.8296816,2017-07-23 03:49:37,24.0350866,49.832475,31.0275351923443,60
1054553,39175,2017-07-23 03:49:37,24.0350866,49.832475,2017-07-23 03:50:37,24.0352016,49.8343616,2.25152297486389,60
1054553,39175,2017-07-23 03:55:37,24.0289333,49.8448616,2017-07-23 03:56:37,24.0289333,49.8448616,0,60
1054553,39175,2017-07-23 04:03:37,24.0010316,49.8373733,2017-07-23 04:04:37,23.9956366,49.8393283,299.332157079875,60
1054553,39175,2017-07-23 04:04:37,23.9956366,49.8393283,2017-07-23 04:05:37,23.9956366,49.8393283,0,60
1054553,39175,2017-07-23 04:05:37,23.9956366,49.8393283,2017-07-23 04:06:37,23.995225,49.8387283,203.866047676435,60
1054553,39175,2017-07-23 04:06:37,23.995225,49.8387283,2017-07-23 04:07:37,23.995225,49.8387283,0,60
1054553,39175,2017-07-23 04:07:37,23.995225,49.8387283,2017-07-23 04:08:37,23.995225,49.8387283,0,60
1054553,39175,2017-07-23 04:08:37,23.995225,49.8387283,2017-07-23 04:09:37,23.995225,49.8387283,0,60
1054553,39175,2017-07-23 04:09:37,23.995225,49.8387283,2017-07-23 04:10:37,23.995225,49.8387283,0,60
1054553,39175,2017-07-23 04:10:37,23.995225,49.8387283,2017-07-23 04:11:37,23.995225,49.8387283,0,60
1054553,39175,2017-07-23 04:18:37,23.9972933,49.838565,2017-07-23 04:19:37,24.0012183,49.8371166,119.77514709105,60
1054553,39175,2017-07-23 04:19:37,24.0012183,49.8371166,2017-07-23 04:20:37,24.003425,49.8369716,95.8163859326665,60
1054553,39175,2017-07-23 04:20:37,24.003425,49.8369716,2017-07-23 04:21:37,24.0055366,49.837735,60.7267412114637,60
1054553,39175,2017-07-23 04:21:37,24.0055366,49.837735,2017-07-23 04:22:37,24.0098683,49.8394316,58.7282489361107,60
1054553,39175,2017-07-23 04:22:37,24.0098683,49.8394316,2017-07-23 04:23:37,24.0151066,49.84134,60.5357696317792,60
1054553,39175,2017-07-23 04:23:37,24.0151066,49.84134,2017-07-23 04:24:37,24.0186,49.84273,58.3246181754087,60
1054553,39175,2017-07-23 04:34:37,24.0352183,49.8334766,2017-07-23 04:35:37,24.0325466,49.8294916,203.387507267306,60
1054553,39175,2017-07-23 04:35:37,24.0325466,49.8294916,2017-07-23 04:36:37,24.0334616,49.8261633,169.943142258505,60
1054553,39175,2017-07-23 04:36:37,24.0334616,49.8261633,2017-07-23 04:37:37,24.0311233,49.82203,200.051360210294,60
1054553,39175,2017-07-23 04:37:37,24.0311233,49.82203,2017-07-23 04:38:37,24.027955,49.8209883,242.997169832577,60
1054553,39175,2017-07-23 04:38:37,24.027955,49.8209883,2017-07-23 04:39:37,24.02589,49.8169233,198.147911963009,60
1054553,39175,2017-07-23 04:39:37,24.02589,49.8169233,2017-07-23 04:40:37,24.0335766,49.8145433,115.631627508801,60
1054553,39175,2017-07-23 04:40:37,24.0335766,49.8145433,2017-07-23 04:41:37,24.0421216,49.8115416,118.559851508882,60
1054553,39175,2017-07-23 04:41:37,24.0421216,49.8115416,2017-07-23 04:42:37,24.0459666,49.8102166,118.101192319682,60
